Path,SizeBytes,Classification,Reason
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/BAUSTEIN.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/baustein.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/baustein.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/BAUSTEIN.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/links.lnk,1024,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/SUBBLK.DBF,834,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/SUBBLK.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000004/usfapx.ini,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/BAUSTEIN.DBF,53082,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/BAUSTEIN.DBT,322048,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/baustein.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/baustein.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/BAUSTEIN.MDX,38912,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/links.lnk,1024,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/SUBBLK.DBF,336642,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/SUBBLK.DBT,6236160,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/00000005/usfapx.ini,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/BSTCNTOF.DBF,27458,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/bstcntof.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/bstcntof.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/offline/BSTCNTOF.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/online/BSTCNTON.DBF,67634,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/online/bstcnton.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/online/bstcnton.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/online/BSTCNTON.MDX,7168,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/ombstx/online/links.lnk,69632,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/gdflock.res,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/lastgd,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/linkgd/00000001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/linkgd/00000002.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/linkgd/00000003.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/linkgd/00000008.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/S7GD.DBF,11360,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/S7GD.DBT,3584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/omgd/S7GD.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/pgs/gsflock.res,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/pgs/lastgs,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/pgs/linkgs/00000001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/pgs/S7GS.DBF,3615,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/pgs/S7GS.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000002/S7CONTAI.DBF,450,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000002/S7CONTAI.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000002/S7LINKS.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000002/s7source.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000003/S7CONTAI.DBF,1866,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000003/S7CONTAI.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000003/S7LINKS.DBF,882,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/00000003/s7source.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/s7cntID.src,8,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/S7CNTREF.DBF,17406,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/S7CNTREF.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7asrcom/s7contai.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7extref/s7pltref.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7extref/s7pltref.xml,78,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/s7netpro.npa,928,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7Netze/S7NONFGX.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7Netze/S7NONFGX.lnk,117760,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7Netze/S7NONFGX.tab,191612,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7NFREMX/S7NFREMX.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7NFREMX/S7NFREMX.lnk,2560,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7NFREMX/S7NFREMX.tab,34,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/S7PPLOMX/layout,130,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/0000001d.PG,918,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003e5.PG,826,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003e6.PG,326,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003e7.PG,1154,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003e8.PG,138,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003e9.PG,3526,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ea.PG,3526,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003eb.PG,242,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ec.PG,94,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ed.PG,84,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ee.PG,84,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ef.PG,3208,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f0.PG,3208,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f1.PG,10972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f2.PG,508,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f3.PG,10972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f4.PG,508,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f5.PG,614,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f6.PG,614,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f7.PG,278,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f8.PG,536,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003f9.PG,536,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003fa.PG,238,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003fb.PG,238,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003fc.PG,946,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003fd.PG,950,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003fe.PG,128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/000003ff.PG,128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/00000400.PG,346,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/link/00000001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/list/00000001.DBF,114018,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/00000001/list/00000001.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/S0112001.DBF,1435,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/S0112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/sdblast.id,8,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/sdb/sdblock.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/V1_HVAC_.s7p,112,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/V1_HVAC_.S7S,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/BS000001.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/BS112001.DBF,1519,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/BS112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/BSlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/BstlID.ubs,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/CT112001.DBF,1474,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/CT112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/CtlistID.uct,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/CTlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/links/BSL00001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/links/CTL00001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/links/XRL00001.DBF,414,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/BS000001.DBF,15540,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/BS000001.MDX,17408,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/CT000001.DBF,858916,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/CT000001.MDX,489472,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/XR000001.DBF,10917386,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/XR000001.DBT,318464,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/listen/XR000001.MDX,8985600,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/XR112001.DBF,1570,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/XR112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/XRlistID.uxt,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/XUTILS/XRlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20814/SYMLIST.DBF,738,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20814/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20814/SYMLIST.MDX,12288,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20817/SYMLIST.DBF,77598,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20817/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/20817/SYMLIST.MDX,48128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/SYMLISTS.DBF,1832,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/SYMLISTS.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/S7_reference/V1_HVAC_/YDBs/YLNKLIST.DBF,3066,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/코리아데이타_베트남_2_활성화키.zip,1989,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Check-SampleCollector.ps1,6372,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Collect-PCVueCsvHeaders.ps1,20327,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/PACKAGE_SHA256SUMS.txt,525,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/README_KO.txt,766,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/RUN_SAMPLE_COLLECTOR.cmd,783,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759.zip,6734,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759.zip.sha256,111,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/CSV_SAMPLE_STRUCTURE.csv,11781,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/FINAL_SAMPLE_STATUS.txt,201,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/HISTO_HEADER_ANALYSIS.csv,2342,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/PVTREND_HEADER_ANALYSIS.csv,814,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/SAMPLE_COLLECTION_STATUS.csv,1962,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/SHA256SUMS.txt,564,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/Sample_Output/PCVue_CSV_Header_Sample_20260813_121759/VAREXP_HEADER_ANALYSIS.csv,9415,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-csv-header-sample-collector-rc5/SampleConfig.psd1,1485,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-csv-header-sample-collector-rc5/VERSION.txt,179,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-offline-data-collector-v1/RUN_COLLECTOR.cmd,554,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-offline-data-collector-v1/Test-RC61OperatorConfiguration.ps1,6356,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Check-PilotCollector.ps1,4091,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Collect-LimitedVarexpTags.ps1,12163,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/PACKAGE_SHA256SUMS.txt,522,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815.zip,3494,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815.zip.sha256,118,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815/FILE_STATUS.csv,1305,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815/FINAL_STATUS.txt,241,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815/SCHEMA_PROVENANCE.csv,970,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815/SHA256SUMS.txt,339,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/Pilot_Output/PCVue_VAREXP_Limited_Tag_Pilot_20260814_115815/TAG_DATA.csv,46508,IGNORE_GENERATED,Collector or QA generated output
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/PilotConfig.psd1,1035,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/README_KO.txt,258,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/RUN_LIMITED_PILOT.cmd,727,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-limited-tag-pilot-rc1/VERSION.txt,106,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/Check-PilotCollector.ps1,4177,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/Collect-LimitedVarexpTags.ps1,16465,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/PACKAGE_SHA256SUMS.txt,522,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/PilotConfig.psd1,1167,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/README_KO.txt,216,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/RUN_LIMITED_PILOT.cmd,727,TRACK_IN_GIT,Collector source/configuration
03_Development/tools/pcvue-varexp-minimal-hierarchy-pilot-rc1/VERSION.txt,118,TRACK_IN_GIT,Collector source/configuration
05_QA/2026-08-12_PCV-001_RC61_OPERATOR_CONFIGURATION_TEST_REPORT.md,2397,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-13_PCV_PHASE3_RC5_FIXTURE_MATRIX.csv,1074,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-13_PCV_PHASE3_RC5_POWERSHELL51_E2E_REPORT.md,1114,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-13_PCV_PHASE3_RC5_READ_BOUNDARY_RESULTS.md,1326,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-14_PCV_PHASE4_LIMITED_PILOT_FIXTURE_MATRIX.csv,1080,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-14_PCV_PHASE4_LIMITED_PILOT_LEAKAGE_TEST_RESULTS.md,912,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-14_PCV_PHASE4_LIMITED_PILOT_POWERSHELL51_E2E_REPORT.md,870,TRACK_IN_GIT,Durable QA report or result matrix
05_QA/2026-08-14_PCV_PHASE4_LIMITED_PILOT_READ_BOUNDARY_RESULTS.md,960,TRACK_IN_GIT,Durable QA report or result matrix
